ticker,accounts_payable,adx_14,altman_z,amortization,annual_return,asset_turnover,atr_14,avg_volume_20,avg_volume_50,beneish_m,beta,bollinger_pct,book_value_per_share,buyback_yield,capex,capex_ttm,cash,cash_conversion,cash_conversion_cycle,cash_ratio,cci_20,cost_of_revenue,cost_of_revenue_ttm,current_assets,current_liabilities,current_ratio,debt_to_equity,deferred_revenue,depreciation,depreciation_amortization,dio,dividend_yield,dividends_paid,dpo,dso,ebit,ebitda,effective_tax_rate,ema_20,ema_200,ema_50,enterprise_value,eps_basic,eps_basic_cagr_1y,eps_basic_cagr_3y,eps_basic_cagr_5y,eps_diluted,eps_diluted_cagr_3y,eps_diluted_cagr_5y,eps_diluted_growth_yoy,eps_ttm,eps_ttm_actual,ev_ebitda,ev_fcf,ev_sales,fcf_margin,fcf_margin_ttm,fcf_per_share,fcf_yield,financing_cash_flow,free_cash_flow,free_cash_flow_ttm,golden_cross,goodwill,goodwill_to_assets,gross_margin,gross_margin_ttm,gross_profit,gross_profit_cagr_1y,gross_profit_cagr_3y,gross_profit_cagr_5y,gross_profit_growth_yoy,gross_profit_ttm,health_score,high_52w,income_tax,income_tax_ttm,insider_buy_count,insider_buy_value,insider_net_shares,insider_sell_count,insider_sell_value,insider_sentiment,intangibles,interest_coverage,interest_expense,interest_expense_ttm,inventory,inventory_turnover,investing_cash_flow,long_term_debt,low_52w,macd,macd_hist,macd_signal,market_cap,max_drawdown,mfi_14,momentum_score,net_debt,net_debt_to_ebitda,net_income,net_income_cagr_1y,net_income_cagr_3y,net_income_cagr_5y,net_income_growth_yoy,net_income_ttm,net_margin,net_margin_ttm,obv,operating_cash_flow,operating_cash_flow_cagr_1y,operating_cash_flow_cagr_3y,operating_cash_flow_cagr_5y,operating_cash_flow_growth_yoy,operating_cash_flow_ttm,operating_expenses,operating_income,operating_income_cagr_1y,operating_income_cagr_3y,operating_income_cagr_5y,operating_income_growth_yoy,operating_income_ttm,operating_margin,operating_margin_ttm,pb_ratio,pct_from_52w_high,pct_from_52w_low,pe_ratio,pe_ttm,piotroski_f,ppe_net,pretax_income,pretax_income_ttm,price,price_vs_sma200,price_vs_sma50,quality_score,quick_ratio,rd_expense,rd_expense_ttm,rd_intensity,receivables,receivables_turnover,retained_earnings,return_1m,return_1y,revenue,revenue_cagr_1y,revenue_cagr_3y,revenue_cagr_5y,revenue_growth_yoy,revenue_ttm,roa,roa_ttm,roc_20,roc_60,roe,roe_ttm,rsi_14,sga_expense,shareholder_equity,shareholder_equity_cagr_1y,shareholder_equity_cagr_3y,shareholder_equity_cagr_5y,shareholder_equity_growth_yoy,shareholder_yield,shares_outstanding,sharpe_ratio,short_interest,short_term_investments,sma_20,sma_200,sma_50,sortino_ratio,stochastic_d,stochastic_k,stock_based_comp,stock_buybacks,total_assets,total_assets_cagr_1y,total_assets_cagr_3y,total_assets_cagr_5y,total_assets_growth_yoy,total_debt,total_liabilities,total_liabilities_calc,value_score,volatility_annual,williams_r,working_capital
Q,790000000.0,17.7057,,50000000.0,41.659,0.33788201847903343,6.34271730695452,1928765.8,2027660.32,-2.537,2.673,18.84615812755233,,,,,961000000.0,,47.65596458702923,0.6747787610619469,-101.6206,763000000.0,2802000000.0,2896000000.0,1442000000.0,1.9454277286135693,0.5778717406624383,3000000.0,46000000.0,97000000.0,94.28096912856586,,17000000.0,96.99101211410708,50.36600757257046,,,24.22037422037422,134.14131516185776,131.1132229691456,138.38584169684054,,0.59,-0.3,,,0.59,,,-0.3021148036253846,3.3,,,,,,,,,-59000000.0,,,1.0,7518000000.0,53.46126510305614,46.17164493058477,,,,,,,,57.0,175.63999938964844,63000000.0,248000000.0,1.0,138136.0,89.0,2.0,142104.4216,49.3,1015000000.0,,,,730000000.0,3.871406959152799,-123000000.0,4100000000.0,73.40023803710938,-3.0391852778515442,-0.8041810327407131,-2.235004245110831,,-29.748,49.3956,45.9,3185000000.0,,136000000.0,0.69,,,0.6906077348066298,630000000.0,15.334455195624738,12.0921,59616916.0,135000000.0,19.98,,,19.98114985862394,1201000000.0,,,,,,,,,,,-27.909358240384652,72.50625629111181,38.369697801994555,,4.0,,199000000.0,878000000.0,126.62000274658203,5.22133022538811,-11.04635197396716,44.4,1.4579646017699115,98000000.0,374000000.0,7.446360959192259,656000000.0,7.246951219512195,260000000.0,-0.993,,1429000000.0,9.67,,,9.665513264129181,5210000000.0,5.181236673773988,4.3961,-0.9930382743978616,-18.833331572703827,10.274841437632135,8.6765,41.058691402187925,200000000.0,7261000000.0,-33.34,-14.385405072134294,,-33.34272829763247,,,0.66,12.4,,134.11450004577637,120.33681999206543,142.34379989624023,1.13,16.4777,17.1488,10000000.0,25000000.0,14331000000.0,14.64,,,14.64189684673674,4100000000.0,6785000000.0,6975000000.0,28.4,57.09,-82.8512,1282000000.0
QCOM,2897000000.0,19.0707,5.94,321000000.0,4.209,0.8350115020552853,5.400357927594866,11138732.7,14968209.08,-2.598,1.594,42.59338619878121,21.48324022346369,5.163242732368491,,,4533000000.0,,92.3597879626229,0.7335573203013643,-32.6494,4670000000.0,20172000000.0,23004000000.0,11413000000.0,2.505396049684382,0.642179170458978,280000000.0,1300000000.0,393000000.0,123.25083595095755,1.2069689244701682,590000000.0,50.09550106393758,19.204453075602927,12355000000.0,13957000000.0,56.24259654110401,163.5093661464414,169.80584838406838,172.34333664388242,177873218688.96484,1.89,-44.44,-24.04,1.97,1.87,-23.904480364790935,2.079811217724048,-44.147157190635454,5.01,8.7597,12.744373338752228,,4.01664751804184,,,,,-3882000000.0,,,1.0,14274000000.0,26.743221329713013,55.428597236022036,,,,,,,,64.2,250.09628295898438,460000000.0,1953000000.0,0.0,0.0,-43712.0,69.0,7619818.011800002,0.0,1510000000.0,18.606927710843372,178000000.0,688000000.0,8379000000.0,2.9614403600900223,-1721000000.0,12781000000.0,123.61344146728516,-4.0888905585999,1.0151163109426475,-5.104006869542547,170261218688.96484,-44.288,39.2394,22.0,7612000000.0,0.5453894103317332,2002000000.0,-45.37,-24.61885768137453,1.286222664750425,-45.365805561033326,9259000000.0,12.51241983560654,21.0102,459336846.0,4965000000.0,14.83,15.491465518509639,19.235347085794217,14.833633830519588,14390000000.0,8321000000.0,1626000000.0,22.68,-7.987565358183146,14.583764715159496,22.678979247343857,10219000000.0,27.899467076144884,23.1886,7.379240614092872,-36.612413066012785,28.246570031182692,31.642714327204967,18.3887,5.0,5217000000.0,2462000000.0,11212000000.0,158.52999877929688,-5.19208007720181,-10.757511919890671,54.8,1.8268173488087966,2607000000.0,9893000000.0,20.418209737151116,2855000000.0,19.00600858369099,27263000000.0,-6.769,2.444,9947000000.0,13.66,0.06330832838727929,13.480513327048627,13.65946306657769,44069000000.0,10.448014481276163,16.1399,-6.768992567217779,-34.59840937504328,24.015082564035886,33.4768,44.16901243785264,976000000.0,27658000000.0,-14.16,7.046323690911982,25.605755724259737,-14.162946428571429,6.370211656838659,1057000000.0,0.005,12.4,,160.02949981689454,167.21176765441894,177.6395999145508,0.007,44.4895,24.2491,888000000.0,2650000000.0,57367000000.0,-4.57,1.9735639786095716,7.189754912754398,-4.572199730094467,12781000000.0,29709000000.0,29961000000.0,46.0,42.2,-75.7509,14786000000.0
QSR,884000000.0,24.8996,1.58,17000000.0,8.696,0.3682998243216865,1.897500719342913,2432493.05,2756131.22,-2.436,0.553,97.30796169330836,10.493089597399585,0.0,58000000.0,259000000.0,1732000000.0,134.7906976744186,,0.3158076790038049,151.5961,606000000.0,2491000000.0,2343000000.0,2314000000.0,0.9789000345901072,3.6549257017061088,28700000.0,210000000.0,77000000.0,30.72895277207392,3.9226631396154765,283000000.0,129.81108829568788,,2202000000.0,2503000000.0,28.681710213776725,77.05241990192924,72.33028154809158,75.4841541942229,40615116491.88446,1.46,-26.48,-10.39,7.95,1.45,-10.244411163095734,7.99150058822331,-26.10062893081761,2.35,4.8711,16.226574707105257,28.029756033046556,4.305185127399243,15.35933856264575,16.1254,4.1839534470643915,5.129908744858146,-306000000.0,1449000000.0,1564000000.0,1.0,6183000000.0,24.61838766347843,74.18910324358703,8.5215,826500000.0,11.22,,,11.22325393621316,826500000.0,18.6,81.56999969482422,-73000000.0,279000000.0,0.0,0.0,-454000.0,9.0,34375746.0,0.0,10945000000.0,,,,224000000.0,11.878048780487806,-33000000.0,13206000000.0,59.65081787109375,1.7553287536389632,0.739445357194733,1.0158833964442302,28246116491.88446,-25.871,69.5719,59.3,12369000000.0,4.941669996004794,665000000.0,-25.61,-10.149585102252113,7.465593169226681,-25.60553633217993,1701000000.0,11.39495442018232,17.5379,59440739.0,227000000.0,14.04,4.779144867444618,13.227061747096268,14.038589487691283,1823000000.0,1804000000.0,716000000.0,-8.97,5.07684770420247,9.139898021147964,-8.970649028524184,2606000000.0,23.341106635573457,26.8687,7.772734312571398,-0.012262028034681904,36.72905161978841,34.706381939827125,16.6056,6.0,2230000000.0,592000000.0,2103000000.0,81.55999755859375,13.1096164949001,9.120288731448278,67.9,0.9079903147699758,,,,,,2179000000.0,8.935,34.833,2520000000.0,12.23,13.192119047142237,13.684919067923751,12.229359980965977,9699000000.0,4.196759711106774,6.798,8.93548092238734,10.180157654180345,29.581728123280133,44.1818,74.46365901421919,173000000.0,3850000000.0,16.85,13.293820483770835,10.893273133757674,16.84887459807074,3.9226631396154765,349205651.0,0.205,12.4,,76.08399925231933,72.107041015625,74.74320175170898,0.317,97.5468,97.0696,35000000.0,32000000.0,25022000000.0,3.99,4.039065303700307,2.3763325541812153,3.9907437479701198,13254000000.0,19627000000.0,21981000000.0,47.0,22.88,-2.9304,-61000000.0
QXO,1505000000.0,31.465,1.55,140000000.0,-22.956,0.43067917164977654,0.7739285060337612,17974101.65,23715670.66,263.534,0.791,35.211799412264256,14.391401037805782,0.0,146000.0,187000.0,2774000000.0,-93.521116678597,108.04321035836915,1.5238709677419355,-50.131,2443000000.0,7520278000.0,10348000000.0,2515000000.0,3.5780645161290323,0.3149273719995879,2900000.0,47300000.0,56000000.0,103.69200113862794,0.0,0.0,56.72929120409906,61.080500423840284,-245200000.0,-136800000.0,17.116582616434293,14.288209345850033,18.214397499671527,15.136342948161666,10036825257.30133,-0.14,,,,-0.14,,,-472.72727272727275,-0.63,,-73.36860568202727,38.41141247656442,1.4669003036013755,3.8189178919061124,2.9833,0.38739510748702743,2.797076511314277,633900000.0,261298000.0,295313000.0,0.0,6211000000.0,32.170957386542455,22.98529712665517,24.0289,803000000.0,6708.23,344.05890719319154,148.55219945379332,6708.225108225108,2378600000.0,61.0,27.06999969482422,-22000000.0,36600000.0,0.0,0.0,0.0,0.0,0.0,50.0,4402000000.0,-4404.8431717745125,20060.0,58471.0,2072000000.0,3.5200400801603204,-19500000.0,6029000000.0,13.300000190734863,-0.367216867576019,-0.08363307037684259,-0.2835837971991764,9341825257.30133,-95.437,25.0303,27.2,695000000.0,-5.080409356725146,-55000000.0,,,,-1097.8571428571427,-511300000.0,-4.083481921019555,-5.1652,-654090465.0,70600000.0,208.25,404.28102357580195,172.8334071904219,208.2547169811321,295500000.0,845000000.0,-42000000.0,,,,-245.35211267605632,-336800000.0,-3.5836426880243195,-3.4024,0.9623802675699321,-48.83634821718211,4.135339720656606,-21.984127589634486,,3.0,496935.0,-77000000.0,-474700000.0,13.850000381469727,-28.178240303550982,-8.359466681273842,10.9,2.612258064516129,,,,1782000000.0,5.975720524017468,-761000000.0,-2.807,-33.7,3246000000.0,11924.96,433.79576647630967,177.98201580625852,11924.956063268892,9898900000.0,-1.75867061119154,-2.2559,-2.8070148668791095,-19.71014271611753,-2.878335222004739,-4.9268,35.939646666888194,649000000.0,10378000000.0,92.1,905.4150800569112,321.6875951670842,92.10370077181872,0.0,725400000.0,-0.187,12.4,,14.407000017166137,19.283849964141847,15.113400020599364,-0.361,17.2149,23.0263,39200000.0,0.0,22665000000.0,211.61,804.9378579038757,298.0350007414193,211.6136751466175,6029000000.0,10326000000.0,6180000000.0,80.8,144.437,-76.9737,3996000000.0
RACE,,56.3501,,,15.257,,7.415004185267857,535449.05,492809.62,,0.956,78.785110619569,,,,,,,,,112.8888,,,,,,,,,,,,,,,,,,409.85520356723623,377.98575694219704,389.9482034665985,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,50.0,498.338623046875,,,0.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,311.0402526855469,12.922006662493402,1.1122745864479526,11.80973207604545,,-39.22,75.2679,74.9,,,,,,,,,,,18550519.0,,,,,,,,,,,,,,,,,-14.828997229564056,36.45822326105921,,,,,,,424.44000244140625,17.082687151236755,10.199446653073863,50.0,,,,,,,,11.692,-8.849,,,,,,,,,11.691795356439139,22.54655549639326,,,64.98267575251606,,,,,,,,,0.375,12.4,,409.664501953125,362.51303482055664,385.156201171875,0.539,86.3803,61.0601,,,,,,,,,,,50.0,30.006,-38.9399,
RBA,,61.7159,2.29,,8.254,0.378053199374125,3.248034885951451,2268575.05,1596384.02,-2.698,0.702,29.89173737022976,29.969876277568584,0.33640790085506456,51500000.0,256200000.0,524900000.0,167.88048552754435,,0.3284919653893696,-72.0786,36382000.0,,1888400000.0,1438800000.0,1.1030902348578493,0.4189252252575654,16600000.0,108700000.0,130400000.0,,1.3033670787313012,53500000.0,,56.15690417583375,713400000.0,1196800000.0,20.164301717699775,92.41360831149142,103.43155899139784,99.8130770846504,17607717375.946045,0.71,1.48,-10.67,5.72,0.71,-10.651339758289602,5.784463865939604,1.4925373134328483,2.04,2.6159,14.712330695142082,24.482365650648006,3.8355190659259035,15.666456096020214,16.2816,3.868746637977407,4.550396131182291,23600000.0,719200000.0,789300000.0,1.0,4930000000.0,38.44190068352137,,9.6967,50260000.0,181.87,7.89032778792611,,181.8737702918419,470078000.0,43.1,118.78888702392578,42400000.0,122600000.0,3.0,183822.75,1735.0,2.0,32650.0,84.9,2393200000.0,3.3367633302151543,59900000.0,251700000.0,137900000.0,,-78800000.0,2834500000.0,82.11000061035156,-6.355342090146863,-0.305555396416894,-6.049786693729969,15805217375.946045,-31.706,37.9426,31.9,1802500000.0,1.5060995989304813,143500000.0,3.7,10.247548710053112,20.290570031318577,3.7037037037037033,484200000.0,9.33191016620559,9.988,70823901.0,224100000.0,4.96,28.30717977129411,30.558362374944934,4.957081545064377,1045500000.0,1091400000.0,224800000.0,-6.28,16.301487981182138,22.073851057695947,-6.27955859169732,777600000.0,15.540113708149084,16.0403,2.836848435931013,-28.42765112704342,3.5440214481596177,41.67646894267961,32.6419,7.0,1610000000.0,186000000.0,606400000.0,85.0199966430664,-18.184399830886065,-18.760716549991173,53.8,1.0166872682323858,,,,854400000.0,6.499646042758035,1400300000.0,-27.078,-25.883,1317100000.0,7.15,38.343886250488524,27.22503987911662,7.1541944820503245,4847800000.0,3.5279584946059455,3.8774,-27.077794567666757,-20.05641949891054,7.689270201385648,8.6963,30.47478593046327,210800000.0,5567900000.0,6.65,62.86825319027216,40.78806627271756,6.650076569678408,1.6397749795863659,185100000.0,0.139,12.4,,93.96899948120117,103.91660816192626,104.65379928588867,0.169,14.7513,20.1347,15600000.0,150000000.0,12487600000.0,2.85,61.85749889519592,38.86574588200568,2.8457694587956297,2885600000.0,6437200000.0,6571600000.0,52.5,30.57,-79.8653,166800000.0
RBC,149900000.0,31.6439,6.39,21000000.0,18.453,0.3638750583475961,14.406430925641741,255552.9,251387.16,-2.482,0.992,1.7158352392458978,99.72406850836481,0.058569165521687394,42000000.0,42000000.0,124500000.0,129.9374130737135,280.1518145211625,0.1639244363193175,-169.4903,271700000.0,1071600000.0,1266900000.0,500700000.0,1.8598415600243754,0.3036398761154212,56600000.0,47800000.0,33300000.0,274.0919573364082,0.03514149931301244,5700000.0,49.69779955798982,55.75765674274414,421000000.0,549800000.0,22.122935282967777,541.1355629624194,535.9480685791927,564.8801803307774,17102738899.677979,0.42,,,,0.41,,,,,9.785,31.107200617820986,45.76595905720626,9.14145005060558,19.9743438986584,21.7714,11.427703658758066,2.30392601636364,-79400000.0,373700000.0,425500000.0,1.0,2002500000.0,38.65917224210362,44.37436527874285,45.1699,247800000.0,14.34,11.136568241039457,28.811321836411707,14.336868199972455,882800000.0,69.4,648.8900146484375,28700000.0,91200000.0,0.0,0.0,-2330.0,5.0,1434882.179,0.0,1358700000.0,-8.453815261044177,10100000.0,-51900000.0,776400000.0,1.3316698656429942,-24900000.0,710000000.0,369.7099914550781,-21.297297079389864,-5.721799575248028,-15.575497504141836,16220138899.677979,-35.259,23.3547,28.9,882600000.0,1.6053110221898872,101500000.0,16.82,19.936423475842126,26.259536256577263,16.815597075548336,320600000.0,15.372280720508847,16.404,14523158.0,171800000.0,41.59,23.51646073226319,22.216209455381787,41.58719346049046,467500000.0,6738000.0,140800000.0,13.81,12.842186267149213,30.447022314077298,13.81454447147878,460700000.0,22.502538885028596,23.5725,4.973824445640421,-23.560233850360824,34.161916429000016,,50.5931,6.0,430000000.0,130200000.0,411800000.0,496.010009765625,-8.395069796155052,-14.850873600193182,51.8,0.6692565508836076,34400000.0,34400000.0,1.838687262814688,326200000.0,6.546186144156753,1839700000.0,-13.942,24.133,519500000.0,14.34,8.387707868055827,25.16673926246973,14.337224225386544,1954400000.0,5.593589544110782,6.17,-13.94243038887264,-13.27890224653887,8.819110116218454,9.2605,11.348018838351237,85800000.0,3462000000.0,10.95,9.543081188300583,22.036382893827366,10.951959716929776,0.09371066483469984,32764334.0,0.469,12.4,0.0,545.5535018920898,541.4665003967285,582.5191998291016,0.728,4.8366,3.5702,6700000.0,9500000.0,5196100000.0,10.2,3.0907221183613,29.55034336385851,10.199969993784427,806200000.0,1734100000.0,1880500000.0,33.2,30.827,-96.4298,564400000.0
RBGLY,,26.7959,,,2.225,,0.23913474392961667,515265.5,621034.2,,0.288,72.38689779583521,,,,,,,,,71.3381,,,,,,,,,,,,,,,,,,13.886016648508987,13.706778627667639,13.565000864618067,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,50.0,17.081560134887695,,,0.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,11.934060096740723,0.15118334925333343,-0.0346441174045537,0.18582746665788713,,-36.699,55.9248,50.6,,,,,,,,,,,-37037388.0,,,,,,,,,,,,,,,,,-16.635250769429867,19.322340055981545,,,,,,,14.239999771118164,0.23132507533649704,6.205328721271353,50.0,,,,,,,,7.612,-2.81,,,,,,,,,7.611896078067204,13.253525984211723,,,55.922664433683515,,,,,,,,,-0.074,12.4,,14.017674350738526,14.207135105133057,13.407989921569824,-0.091,50.9578,73.5632,,,,,,,,,,,50.0,24.013,-26.4368,
RBLX,24000000.0,47.8465,1.13,18400000.0,-14.613,0.5117244951344564,1.7517852783203125,16559431.7,12311180.68,-3.453,1.719,53.291481864471734,0.5562151394984747,,33000000.0,456978000.0,991000000.0,-126.4347014925373,,0.2350760827155677,9.9532,292000000.0,1197299000.0,4534000000.0,5520000000.0,0.9555208739758096,2.9806345177664975,4596000000.0,63000000.0,65000000.0,,,,22.125358691932007,67.24497914447676,-1232342000.0,-1006522000.0,-0.3364153460827228,40.02530896628852,60.303263510207834,44.11660166477018,27680373323.39096,-0.26,,,,-0.26,,,-6.94444444444445,-1.54,,-27.501011724921025,20.422592426766634,5.659970282160632,27.71425959978743,26.8115,1.9134083141457934,4.8911256809525865,31000000.0,1355380000.0,1524380000.0,0.0,163000000.0,1.4962854452233965,78.07406568298745,,,,,,,,15.9,141.55999755859375,2000000.0,4593000.0,0.0,0.0,-368113.0,66.0,16530034.458600003,0.0,20000000.0,-30.27346647996659,10363000.0,41058000.0,,,-675000000.0,1009000000.0,35.540000915527344,-2.3069382678236963,0.5975028481867151,-2.9044411160104113,27711003323.39096,-82.787,60.8602,26.2,-30630000.0,0.030431525590101358,-183000000.0,,,,-13.921360255047821,-1008000000.0,-21.91982048648506,-17.7292,416163534.0,629000000.0,118.45,69.43615842951382,27.925163448953704,118.45105774422484,1981358000.0,1698000000.0,-229000000.0,,,,-15.89601219579862,-1178342000.0,-25.198428561526093,-20.7252,70.3324957446471,-72.36507515783728,10.073151165264393,-25.40259670901608,,5.0,823000000.0,-183000000.0,-1004025000.0,39.119998931884766,-37.3433901586115,-15.923765713014859,31.8,0.9555208739758096,420000000.0,1650747000.0,32.05665373901632,498000000.0,5.427914539400666,-5490000000.0,-20.97,-68.656,1469000000.0,35.77,30.018716864057062,39.55582717327175,35.77400090339227,5685551000.0,-11.216909071884483,-10.3438,-20.969699127505525,-17.030757866649836,-272.0812182741117,-663.1579,65.43730750647373,,152000000.0,77.92,8.787575689008786,,77.92147972869232,0.0,714292000.0,-0.264,12.4,2023000000.0,38.61249961853027,62.4355499458313,46.52919967651367,-0.356,71.3718,78.7276,275000000.0,,9745000000.0,33.2,21.143817949969844,38.909940294369584,33.198550579003246,1174370000.0,9616000000.0,9163000000.0,64.0,70.579,-21.2724,-228000000.0
RBRK,14161000.0,50.0681,,,48.6,0.47575415609990257,5.4972060067313055,3113596.65,3171352.66,-2.573,1.742,53.699175074857955,,,4277000.0,31058000.0,429397000.0,-72364.85714285714,57.75290267800243,0.2893294745517515,22.1567,75285000.0,276679000.0,2223736000.0,1280046000.0,1.692134067039608,,1121975000.0,5100000.0,12081000.0,7.9111185785693285,,,21.365316541735243,71.20710064116834,-345416000.0,-308301000.0,-6.847426892882414,92.69711999354284,72.6270223377146,84.347876295494,,-0.21,,,,-0.21,,,76.20320855614973,-1.78,,,,,19.243179751267103,20.6267,,,17215000.0,253277000.0,293884000.0,1.0,199606000.0,7.215015456151665,80.10341964046252,80.5809,311783000.0,69.83,36.144085842943,,69.83260201418824,1148099000.0,60.7,105.08999633789062,4637000.0,25718000.0,1.0,502219.98,-595584.0,103.0,43303018.126,1.1,,-20.050850409241306,1070000.0,8484000.0,7043000.0,46.1375968992248,-36183000.0,322821000.0,43.810001373291016,5.214228900032026,-0.3068804432547001,5.521109343286726,,-56.076,55.3391,76.6,-380196000.0,1.233197427189662,-41853000.0,,,,69.56521739130434,59901000.0,-0.026591885220306172,4.2042,6694067.0,81689000.0,486.61,144.78991189162244,,486.6052915318902,324942000.0,364417000.0,-52634000.0,,,,69.54089478956502,-304959000.0,-26.243607500735077,-21.404,,-11.837468118291705,111.48139379507857,-52.05056265498815,,6.0,86504000.0,-37216000.0,-262859000.0,92.6500015258789,36.09649344166053,11.736359972925548,47.0,1.6878146262839036,114341000.0,406208000.0,28.391168151127,199344000.0,5.125893298750258,-3228014000.0,29.671,5.488,387068000.0,48.46,29.94699254975024,,48.46313324550163,1424778000.0,-0.012651199912092233,2.1639,29.671106344474495,17.830350708617758,0.06736443388854457,-12.445,59.64567612800639,,-481325000.0,,,,6.171194111251973,,,0.699,12.4,,90.97999992370606,68.07669998168946,82.91839965820313,1.147,64.2966,46.4009,73368000.0,0.0,2768247000.0,94.42,,,94.41929367648319,,3249572000.0,3286098000.0,94.1,63.762,-53.5991,909505000.0
RCI,,28.3857,,,-2.797,,0.6635714939662388,1109736.95,1282446.78,,0.381,80.0746758659457,,,,,,,,,81.7588,,,,,,,,,,,,,,,,,,35.54479189285734,35.33050914589897,35.18933731569747,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,50.0,40.21370315551758,,,0.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,31.450000762939453,0.6042190972806338,0.1366811599501691,0.4675379373304647,,-56.923,62.494,47.3,,,,,,,,,,,917039.0,,,,,,,,,,,,,,,,,-9.011114915022421,16.343399888579313,,,,,,,36.59000015258789,0.9754061181376894,5.538538781470015,50.0,,,,,,,,5.295,6.079,,,,,,,,,5.294964467878827,-4.175073458275335,,,80.36534054933465,,,,,,,,,-0.293,12.4,,35.316499900817874,36.2365466594696,34.66979984283447,-0.429,91.3879,96.0573,,,,,,,,,,,50.0,23.167,-3.9427,
RCL,1093000000.0,40.197,,,29.472,0.4309329873375141,7.943930489676339,1756938.05,2277067.22,-2.682,1.633,13.92379350114972,,,500000000.0,5301000000.0,875000000.0,28.959700093720713,,0.06843633347158855,-115.2913,2547000000.0,9515000000.0,2433000000.0,11655000000.0,0.18340937370385732,2.1266314635847365,6736000000.0,,464000000.0,10.608829681823186,,270000000.0,38.29626775294506,,4910000000.0,6628000000.0,1.8751429224788476,302.8736856916671,288.0737556087622,299.7928507604375,,4.21,43.18,,,4.2,,,42.68738574040219,15.61,,,,,6.891552829662671,7.3386,,,-1617000000.0,1236000000.0,1371000000.0,1.0,808000000.0,1.941420985607535,49.35600780596599,,,,,,,,5.1,359.69012451171875,14000000.0,89000000.0,0.0,0.0,-784418.0,20.0,247618728.22,0.0,390000000.0,3.5021398002853066,424000000.0,1466000000.0,267000000.0,34.40530303030303,-529000000.0,6200000000.0,243.30674743652344,-2.1957491844570995,-3.2492570838117536,1.053507899354654,,-67.642,28.4191,39.2,20520000000.0,3.095956547978274,1128000000.0,48.35,,,48.348974626346894,4397000000.0,23.797044884304434,23.536,178065661.0,1834000000.0,22.79,137.76129139506784,,22.79202279202279,6672000000.0,7033789000.0,1307000000.0,19.58,,,19.581100828056503,5105000000.0,27.376637858935045,27.3258,,-18.54099402986138,20.42411609502983,18.77001921844971,,6.0,35696000000.0,1150000000.0,4516000000.0,293.0,2.7312964332616207,-3.524547844621506,70.9,0.16150974699294898,,,,,,7187000000.0,-3.947,-13.538,4832000000.0,8.8,26.59494720655575,52.022825771937,8.802475127396264,18682000000.0,10.254931641798217,9.849,-3.947026031881584,4.703042585819528,42.52266613529939,42.9562,19.367560492575052,513000000.0,10236000000.0,32.71,51.80676491088671,2.7574528509784813,32.711886817400504,,,0.528,12.4,,310.85149841308595,285.2100675964355,303.7041998291016,0.785,13.727,18.8294,38000000.0,836000000.0,44644000000.0,12.27,7.2081516090589215,5.093231532010067,12.271378473158888,22836000000.0,34183000000.0,31582000000.0,66.7,48.234,-81.1706,-9844000000.0
RDDT,89144000.0,12.8649,,9200000.0,62.379,0.6799593599971351,9.192430768694196,9192136.75,6170536.7,-2.243,2.008,59.21456864488827,,,1134000.0,7446000.0,1486838000.0,129.08849056603773,,3.5150341156651908,1.3775,70308000.0,237802000.0,3541665000.0,337749000.0,11.559828666005611,,38548000.0,1600000.0,4258000.0,,,,118.26566812209086,97.80183572712174,441984000.0,457932000.0,-0.19501030849836387,161.03206127616517,170.32584895649063,166.38207925366348,,1.31,,,,1.25,,,178.6786786786787,2.62,,,,,31.063207092284877,36.6574,,,-244100000.0,684169000.0,1018649000.0,0.0,42174000.0,1.3019989978923632,91.18204445300036,,,,,,,,99.2,270.7099914550781,3987000.0,6863000.0,0.0,0.0,-409975.0,129.0,70977532.66,0.0,10565000.0,,,,,,94714000.0,,121.83999633789062,-4.67376248091216,0.42311628244138166,-5.0968787633535415,,-61.413,37.4468,34.9,-953569000.0,-2.0823375523003413,252848000.0,,,,209.50413223140492,871374000.0,24.06349857843747,31.3575,17740635.0,261876000.0,211.11,,,211.10966010411227,1026095000.0,573189000.0,231716000.0,,,,178.84574217579313,784998000.0,20.067323312626616,28.2492,,-39.99113365743676,33.33059900767774,62.00381562910007,,5.0,11981000.0,256835000.0,877958000.0,162.4499969482422,-7.828036969527174,-5.883812914132369,73.2,11.559828666005611,231276000.0,833786000.0,35.55699734756681,650098000.0,3.7320362883411673,-214288000.0,-8.961,-26.068,804905000.0,69.4,48.9345066754274,,69.39682588514889,2778834000.0,16.362201092686313,23.9612,-8.960998248369023,-7.698865370316943,18.094678184441445,26.5202,54.029819039399186,,3285700000.0,37.47,,,37.465182431154496,,,0.712,12.4,,158.8494987487793,176.2466498565674,172.6057992553711,1.228,30.0658,45.7325,100952000.0,234591000.0,3636605000.0,38.63,,,38.62791797465971,,350905000.0,310135000.0,13.6,82.011,-54.2675,2864702000.0
